Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Starting Age,Age_Group,Starting_Age_Group
58791,39,Female,8,Technology,7877,Fair,Medium,Average,2,No,60,Associate Degree,Married,0,Mid,Medium,34,Yes,No,No,Good,Low,Left,31,35-44,25-34
61940,46,Male,2,Healthcare,7402,Fair,Very High,High,0,No,53,PhD,Single,1,Mid,Large,80,Yes,No,No,Poor,Medium,Stayed,44,45-54,35-44
6699,45,Male,10,Media,5609,Good,High,Low,0,No,48,Associate Degree,Single,1,Entry,Medium,80,No,No,No,Good,Medium,Left,35,45-54,35-44
48794,43,Female,19,Healthcare,8681,Good,High,Average,2,No,29,Associate Degree,Divorced,3,Mid,Medium,28,No,No,No,Good,Medium,Left,24,35-44,18-25
22123,43,Male,19,Healthcare,8400,Poor,Medium,High,2,No,50,Associate Degree,Single,2,Mid,Medium,91,No,No,No,Good,Medium,Left,24,35-44,18-25
38957,42,Male,15,Education,5237,Fair,High,Below Average,1,No,27,Master’s Degree,Divorced,0,Entry,Medium,67,No,No,No,Fair,Medium,Left,27,35-44,25-34
8791,22,Female,1,Finance,8107,Fair,Very High,Average,0,No,4,High School,Single,4,Mid,Small,59,No,No,No,Good,High,Left,21,18-25,18-25
61839,43,Female,16,Finance,7310,Poor,High,Average,0,Yes,56,Bachelor’s Degree,Single,4,Mid,Large,44,No,No,No,Good,High,Left,27,35-44,25-34
32719,53,Female,10,Technology,8770,Good,Very High,Average,0,Yes,75,Bachelor’s Degree,Married,0,Mid,Small,78,No,No,No,Good,Medium,Left,43,45-54,35-44
60321,32,Female,14,Healthcare,6413,Good,High,Below Average,2,No,25,Associate Degree,Married,0,Mid,Large,70,No,No,No,Fair,Low,Left,18,25-34,18-25
67494,55,Male,19,Education,4177,Poor,High,Average,0,No,28,Associate Degree,Married,5,Entry,Medium,48,Yes,No,No,Good,Medium,Left,36,55-64,35-44
28760,58,Male,18,Healthcare,8120,Poor,High,Low,0,No,66,High School,Single,2,Senior,Medium,85,Yes,No,No,Excellent,Medium,Stayed,40,55-64,35-44
54931,41,Male,6,Finance,10540,Excellent,Very High,Average,1,No,19,Associate Degree,Divorced,0,Entry,Medium,16,Yes,No,No,Good,Low,Stayed,35,35-44,35-44
20570,50,Female,7,Finance,6890,Poor,High,High,2,No,7,PhD,Married,4,Entry,Medium,37,Yes,No,No,Excellent,Low,Stayed,43,45-54,35-44
16166,49,Female,3,Healthcare,6224,Good,Medium,Average,0,No,32,High School,Divorced,2,Mid,Medium,48,No,No,No,Excellent,Medium,Left,46,45-54,45-54
23241,43,Male,13,Education,5791,Good,High,Average,4,Yes,85,Bachelor’s Degree,Single,2,Entry,Medium,48,No,No,No,Poor,Medium,Left,30,35-44,25-34
48920,55,Female,12,Healthcare,8992,Good,High,Low,0,No,21,High School,Married,4,Senior,Small,16,No,No,No,Excellent,Low,Stayed,43,55-64,35-44
66375,38,Male,20,Education,4018,Good,Medium,Average,0,No,55,Bachelor’s Degree,Divorced,2,Senior,Medium,24,No,No,No,Excellent,Medium,Stayed,18,35-44,18-25
15055,45,Male,23,Media,5901,Excellent,Very High,Below Average,1,Yes,14,Master’s Degree,Married,1,Entry,Large,86,Yes,No,No,Fair,High,Left,22,45-54,18-25
14520,26,Female,1,Education,2171,Good,Medium,Below Average,0,No,21,Bachelor’s Degree,Married,2,Entry,Medium,39,No,No,No,Poor,Low,Stayed,25,25-34,25-34
15825,35,Female,9,Healthcare,7521,Fair,Very High,Below Average,0,No,1,Master’s Degree,Single,2,Mid,Medium,85,No,No,Yes,Excellent,Medium,Left,26,35-44,25-34
50308,25,Male,1,Finance,9356,Excellent,High,Average,1,Yes,42,Associate Degree,Single,3,Entry,Large,61,Yes,No,No,Good,High,Left,24,25-34,18-25
69914,40,Male,13,Healthcare,6653,Good,High,Below Average,2,No,22,Master’s Degree,Single,0,Senior,Small,44,Yes,No,No,Fair,High,Stayed,27,35-44,25-34
63726,49,Female,27,Media,5973,Fair,Low,Average,1,No,57,High School,Married,0,Mid,Small,85,No,No,No,Good,High,Stayed,22,45-54,18-25
25289,44,Male,4,Healthcare,5338,Excellent,Very High,Average,0,No,42,High School,Married,0,Senior,Small,46,No,No,No,Good,High,Stayed,40,35-44,35-44
48162,57,Male,3,Finance,9909,Poor,High,Average,0,No,97,Associate Degree,Married,2,Mid,Large,65,No,No,Yes,Poor,High,Left,54,55-64,45-54
45286,56,Male,24,Technology,9590,Fair,Very High,Below Average,3,No,41,High School,Married,3,Mid,Large,73,Yes,No,No,Fair,Low,Stayed,32,55-64,25-34
42320,35,Male,16,Finance,1253,Good,Low,Average,1,Yes,34,Associate Degree,Married,1,Entry,Medium,51,No,No,No,Poor,Medium,Left,19,35-44,18-25
57297,29,Male,3,Media,5595,Good,High,Below Average,1,Yes,94,Bachelor’s Degree,Married,1,Entry,Small,64,No,No,No,Fair,High,Left,26,25-34,25-34
46710,53,Male,25,Technology,9903,Poor,Low,Average,1,No,4,Bachelor’s Degree,Single,1,Entry,Large,74,No,No,No,Good,Low,Left,28,45-54,25-34
66976,42,Female,2,Healthcare,6888,Good,High,Below Average,0,No,87,High School,Single,1,Mid,Medium,33,Yes,No,Yes,Excellent,Low,Stayed,40,35-44,35-44
5978,47,Male,29,Media,6433,Fair,High,Average,0,Yes,2,Master’s Degree,Married,3,Entry,Medium,74,No,No,No,Fair,Low,Stayed,18,45-54,18-25
29189,54,Male,23,Technology,7792,Good,High,High,0,Yes,16,High School,Single,3,Mid,Large,53,No,No,No,Good,Low,Left,31,45-54,25-34
6017,47,Male,28,Healthcare,7112,Excellent,High,Average,2,No,85,PhD,Single,0,Mid,Large,61,No,No,No,Fair,Low,Stayed,19,45-54,18-25
39899,43,Female,14,Finance,8473,Good,Very High,Average,3,No,52,Bachelor’s Degree,Divorced,0,Mid,Small,15,No,No,No,Poor,Low,Stayed,29,35-44,25-34
2834,22,Male,3,Healthcare,8897,Excellent,High,Average,0,No,43,Associate Degree,Single,0,Entry,Small,29,Yes,No,No,Good,Medium,Left,19,18-25,18-25
36185,55,Male,3,Finance,7305,Good,Low,Below Average,1,No,39,Bachelor’s Degree,Single,0,Entry,Large,60,No,No,No,Good,Low,Left,52,55-64,45-54
7954,51,Male,30,Finance,7053,Good,High,High,0,No,29,Associate Degree,Married,1,Senior,Small,92,No,No,Yes,Fair,Low,Stayed,21,45-54,18-25
13724,31,Male,12,Technology,10093,Excellent,Medium,High,0,No,27,Associate Degree,Divorced,0,Entry,Small,69,Yes,No,No,Good,Low,Stayed,19,25-34,18-25
17283,43,Male,1,Technology,8168,Good,High,Below Average,2,Yes,12,Associate Degree,Single,0,Entry,Small,74,No,No,No,Good,High,Left,42,35-44,35-44
3998,55,Male,5,Finance,8215,Good,High,Average,2,No,36,Associate Degree,Married,3,Mid,Large,16,No,No,No,Good,High,Stayed,50,55-64,45-54
32884,47,Female,22,Finance,6772,Fair,Very High,High,0,Yes,33,Associate Degree,Single,3,Mid,Large,25,No,Yes,No,Poor,Very High,Left,25,45-54,25-34
70600,44,Male,19,Technology,9098,Excellent,High,Below Average,1,No,91,Associate Degree,Divorced,3,Mid,Medium,36,No,No,No,Good,High,Stayed,25,35-44,25-34
36603,30,Male,12,Technology,10307,Excellent,High,High,1,No,24,Bachelor’s Degree,Divorced,0,Mid,Medium,21,No,No,No,Good,Low,Stayed,18,25-34,18-25
38240,41,Male,18,Healthcare,8103,Poor,High,Average,1,No,8,High School,Married,0,Mid,Large,78,No,No,No,Good,High,Stayed,23,35-44,18-25
70906,32,Male,6,Healthcare,8866,Excellent,Low,High,0,No,82,Bachelor’s Degree,Divorced,6,Senior,Medium,72,No,No,No,Poor,Medium,Stayed,26,25-34,25-34
4476,41,Male,14,Healthcare,6793,Good,High,Average,0,No,47,Bachelor’s Degree,Married,2,Entry,Medium,72,Yes,No,Yes,Fair,Low,Stayed,27,35-44,25-34
69330,32,Female,10,Technology,11314,Good,High,Average,0,Yes,42,High School,Single,2,Entry,Large,13,Yes,No,No,Poor,Low,Left,22,25-34,18-25
31045,42,Male,21,Technology,12244,Fair,High,Average,2,Yes,65,High School,Married,2,Entry,Medium,79,Yes,No,No,Poor,Medium,Left,21,35-44,18-25
8318,37,Female,17,Education,4552,Good,Very High,Average,3,No,93,Associate Degree,Married,3,Mid,Large,34,Yes,No,No,Poor,Medium,Stayed,20,35-44,18-25
2321,57,Male,37,Technology,8968,Good,Very High,Below Average,1,No,36,Associate Degree,Married,2,Senior,Small,99,No,No,No,Excellent,Very High,Stayed,20,55-64,18-25
14149,51,Male,12,Technology,11421,Good,High,Average,0,Yes,33,High School,Married,4,Mid,Small,45,Yes,No,No,Poor,Low,Stayed,39,45-54,35-44
8507,56,Male,36,Technology,10718,Poor,High,Average,0,No,65,Bachelor’s Degree,Divorced,1,Entry,Medium,50,No,No,Yes,Poor,High,Stayed,20,55-64,18-25
28010,40,Male,5,Finance,6242,Poor,Medium,Average,0,No,20,Associate Degree,Married,3,Entry,Medium,33,No,No,No,Fair,Medium,Left,35,35-44,35-44
38386,51,Female,32,Finance,9483,Good,Very High,Average,0,Yes,13,Master’s Degree,Single,6,Entry,Medium,74,No,No,Yes,Good,Very High,Stayed,19,45-54,18-25
42512,31,Female,11,Education,4313,Excellent,Medium,Average,0,Yes,59,PhD,Married,4,Senior,Medium,76,No,No,No,Good,High,Stayed,20,25-34,18-25
23495,40,Female,14,Education,6004,Excellent,Medium,Average,0,No,52,Bachelor’s Degree,Divorced,1,Senior,Large,85,No,No,No,Fair,Medium,Stayed,26,35-44,25-34
26427,27,Female,5,Healthcare,9437,Fair,High,Average,1,No,16,Associate Degree,Married,3,Senior,Medium,70,No,No,No,Good,High,Stayed,22,25-34,18-25
47071,36,Female,6,Media,5585,Fair,High,Average,1,Yes,88,Bachelor’s Degree,Single,1,Mid,Medium,20,No,No,No,Good,Low,Left,30,35-44,25-34
13580,45,Male,16,Healthcare,9201,Good,High,Average,0,No,75,Master’s Degree,Married,0,Senior,Medium,30,No,No,No,Good,Low,Stayed,29,45-54,25-34
40868,55,Male,18,Technology,11446,Good,Low,Average,0,No,15,Associate Degree,Married,0,Mid,Medium,88,No,No,Yes,Good,Medium,Stayed,37,55-64,35-44
5855,52,Female,6,Finance,6229,Fair,Medium,Average,0,No,83,Master’s Degree,Married,1,Senior,Small,16,No,No,No,Good,Low,Left,46,45-54,45-54
55443,55,Male,12,Finance,9435,Excellent,High,Average,0,Yes,44,Bachelor’s Degree,Married,3,Mid,Medium,34,No,No,No,Poor,Low,Stayed,43,55-64,35-44
51662,29,Male,5,Media,5838,Poor,High,Average,1,Yes,32,High School,Married,1,Entry,Medium,51,No,No,No,Fair,Medium,Left,24,25-34,18-25
73641,55,Male,18,Technology,11024,Excellent,Very High,Average,0,No,54,Master’s Degree,Married,0,Senior,Medium,48,No,No,No,Good,Low,Stayed,37,55-64,35-44
16126,29,Male,5,Technology,7266,Good,High,Below Average,1,No,45,Bachelor’s Degree,Married,1,Mid,Medium,22,No,No,No,Excellent,High,Stayed,24,25-34,18-25
74456,25,Male,3,Healthcare,7355,Good,High,Below Average,2,No,16,Bachelor’s Degree,Married,0,Entry,Medium,35,Yes,No,Yes,Good,Low,Stayed,22,25-34,18-25
14486,50,Female,31,Technology,10538,Poor,Medium,Average,1,No,48,Bachelor’s Degree,Married,2,Entry,Medium,98,Yes,No,Yes,Good,Medium,Left,19,45-54,18-25
27556,31,Female,10,Education,3941,Fair,Medium,Below Average,1,No,25,Associate Degree,Divorced,1,Entry,Medium,43,No,No,Yes,Good,High,Left,21,25-34,18-25
45035,42,Male,7,Technology,9879,Fair,High,Average,3,Yes,11,High School,Married,1,Entry,Small,70,Yes,No,No,Excellent,Low,Stayed,35,35-44,35-44
19141,49,Male,8,Education,3963,Poor,Medium,Average,2,Yes,59,Master’s Degree,Married,0,Senior,Medium,11,No,No,No,Good,High,Left,41,45-54,35-44
62211,32,Male,10,Healthcare,9433,Good,Very High,High,0,Yes,47,Master’s Degree,Married,1,Entry,Medium,25,No,No,No,Poor,Low,Left,22,25-34,18-25
54930,57,Female,10,Education,5589,Fair,Medium,High,1,No,93,Associate Degree,Single,0,Mid,Medium,21,No,No,No,Fair,High,Left,47,55-64,45-54
48238,35,Female,8,Finance,7233,Excellent,Low,High,1,Yes,15,Master’s Degree,Married,0,Entry,Medium,32,No,No,No,Poor,Medium,Left,27,35-44,25-34
37726,51,Male,27,Healthcare,7302,Good,Medium,Below Average,0,No,78,Master’s Degree,Divorced,1,Entry,Large,58,No,No,No,Fair,Low,Left,24,45-54,18-25
23159,30,Male,2,Media,5666,Excellent,High,Average,0,No,92,High School,Single,1,Senior,Medium,72,Yes,No,No,Good,Medium,Stayed,28,25-34,25-34
34231,58,Female,29,Education,5513,Excellent,High,Below Average,4,No,34,Associate Degree,Single,2,Senior,Large,67,No,No,No,Fair,Medium,Stayed,29,55-64,25-34
56494,48,Female,5,Technology,9033,Poor,High,Average,0,No,65,Bachelor’s Degree,Married,2,Entry,Medium,62,No,No,No,Fair,Low,Left,43,45-54,35-44
53621,56,Male,9,Technology,11892,Excellent,Medium,Average,2,No,58,Bachelor’s Degree,Married,4,Mid,Medium,59,No,No,No,Poor,Medium,Stayed,47,55-64,45-54
29763,40,Male,10,Education,3360,Good,High,High,2,No,60,Bachelor’s Degree,Single,3,Mid,Medium,55,No,No,No,Good,Low,Stayed,30,35-44,25-34
62109,51,Female,31,Technology,11034,Poor,Medium,High,0,No,58,Associate Degree,Married,2,Entry,Medium,62,No,No,No,Excellent,Medium,Left,20,45-54,18-25
39458,54,Male,2,Healthcare,6899,Good,High,Average,0,Yes,7,High School,Single,5,Senior,Small,76,No,Yes,No,Good,Medium,Stayed,52,45-54,45-54
36731,44,Male,1,Technology,10448,Poor,Medium,Average,2,Yes,22,High School,Married,2,Mid,Medium,36,No,Yes,No,Poor,Low,Stayed,43,35-44,35-44
19873,42,Female,20,Media,5199,Fair,Very High,High,2,No,44,Bachelor’s Degree,Single,2,Entry,Large,29,No,No,No,Poor,Low,Left,22,35-44,18-25
65608,44,Female,17,Healthcare,5916,Good,Low,High,0,Yes,88,High School,Married,2,Mid,Medium,81,No,No,No,Good,Very High,Stayed,27,35-44,25-34
5861,33,Male,6,Technology,8826,Fair,High,High,0,No,80,Bachelor’s Degree,Married,0,Entry,Small,42,No,No,Yes,Fair,Low,Left,27,25-34,25-34
69780,54,Male,33,Healthcare,8219,Fair,High,Below Average,0,Yes,88,Master’s Degree,Single,1,Mid,Small,75,No,No,No,Fair,Medium,Left,21,45-54,18-25
7996,48,Female,13,Healthcare,8945,Excellent,Low,Average,2,No,38,Bachelor’s Degree,Single,5,Mid,Medium,86,No,No,No,Poor,Medium,Stayed,35,45-54,35-44
12025,22,Female,2,Technology,10546,Fair,High,Average,0,No,24,Associate Degree,Married,0,Mid,Small,63,Yes,No,No,Fair,Low,Left,20,18-25,18-25
50473,56,Female,34,Finance,8379,Good,Very High,High,1,No,51,High School,Married,2,Senior,Medium,80,No,No,No,Good,Low,Stayed,22,55-64,18-25
31129,38,Male,8,Technology,10561,Excellent,Low,Average,2,Yes,32,Bachelor’s Degree,Married,3,Entry,Small,12,No,Yes,No,Good,Medium,Stayed,30,35-44,25-34
37615,53,Female,14,Technology,8726,Good,High,Average,1,No,31,Associate Degree,Married,3,Entry,Small,36,Yes,No,Yes,Good,High,Stayed,39,45-54,35-44
25807,39,Female,1,Technology,9323,Good,Low,Average,1,No,90,High School,Married,1,Entry,Large,48,No,No,No,Fair,High,Left,38,35-44,35-44
69406,59,Male,28,Technology,10982,Excellent,High,Average,2,No,20,High School,Single,4,Mid,Medium,62,No,No,No,Good,Low,Left,31,55-64,25-34
14833,54,Male,12,Healthcare,9078,Good,High,Average,1,No,12,Bachelor’s Degree,Single,0,Entry,Small,73,No,No,No,Good,Medium,Stayed,42,45-54,35-44
64992,53,Male,2,Technology,9884,Fair,High,Below Average,0,No,37,Bachelor’s Degree,Married,2,Mid,Medium,39,Yes,No,No,Fair,Very High,Stayed,51,45-54,45-54
31906,22,Male,2,Healthcare,8315,Good,High,Average,2,No,73,Bachelor’s Degree,Single,2,Mid,Medium,24,No,No,No,Good,Low,Left,20,18-25,18-25
57614,57,Male,10,Education,5708,Excellent,Low,Average,2,No,87,High School,Single,1,Senior,Medium,51,No,No,No,Poor,Low,Left,47,55-64,45-54
62351,45,Female,20,Technology,7512,Good,High,High,0,No,22,Associate Degree,Married,0,Mid,Small,32,Yes,No,No,Poor,Low,Stayed,25,45-54,25-34
12703,28,Female,2,Healthcare,8436,Poor,High,Below Average,1,Yes,86,PhD,Divorced,0,Senior,Small,45,No,Yes,No,Fair,Medium,Stayed,26,25-34,25-34
28909,45,Female,7,Education,6135,Excellent,High,Average,1,No,61,High School,Divorced,3,Entry,Small,9,No,No,No,Excellent,High,Stayed,38,45-54,35-44
74174,55,Male,6,Education,5032,Fair,Medium,Average,0,No,15,PhD,Married,1,Entry,Small,62,No,Yes,No,Poor,High,Stayed,49,55-64,45-54
20604,27,Male,6,Healthcare,7725,Good,High,Average,2,No,23,High School,Divorced,4,Mid,Medium,44,No,No,No,Fair,Medium,Stayed,21,25-34,18-25
35348,29,Male,1,Education,3875,Fair,Medium,Average,1,No,50,Associate Degree,Married,1,Senior,Large,35,No,No,No,Fair,Low,Stayed,28,25-34,25-34
26591,30,Male,1,Technology,5936,Fair,Medium,High,0,Yes,18,Bachelor’s Degree,Single,3,Entry,Small,46,No,No,Yes,Poor,High,Left,29,25-34,25-34
68153,45,Male,2,Technology,8834,Fair,Very High,Average,1,No,40,Master’s Degree,Married,3,Senior,Small,3,Yes,No,No,Fair,Low,Stayed,43,45-54,35-44
58870,45,Female,16,Healthcare,8427,Good,Low,Below Average,0,No,79,PhD,Married,0,Entry,Small,52,Yes,No,Yes,Good,Medium,Stayed,29,45-54,25-34
28903,43,Male,8,Technology,9227,Poor,High,Average,2,No,58,Associate Degree,Married,1,Mid,Medium,69,No,No,Yes,Fair,Medium,Left,35,35-44,35-44
72666,53,Female,10,Technology,8435,Excellent,Medium,Average,0,No,99,Bachelor’s Degree,Married,3,Mid,Medium,61,No,No,No,Excellent,High,Stayed,43,45-54,35-44
37155,32,Female,7,Education,3491,Good,High,Average,0,No,53,Master’s Degree,Married,4,Entry,Medium,10,No,No,No,Poor,High,Stayed,25,25-34,25-34
51686,42,Male,12,Education,4827,Fair,High,Average,1,No,30,Bachelor’s Degree,Single,2,Entry,Medium,50,No,No,No,Good,Low,Left,30,35-44,25-34
54483,58,Female,26,Technology,8957,Fair,High,Average,0,No,92,High School,Single,0,Entry,Medium,28,No,No,No,Fair,Medium,Left,32,55-64,25-34
1535,53,Female,10,Education,4330,Excellent,High,High,0,No,25,Associate Degree,Married,0,Mid,Medium,59,Yes,No,Yes,Poor,Medium,Stayed,43,45-54,35-44
27880,33,Female,9,Technology,10334,Good,High,High,0,No,66,Bachelor’s Degree,Divorced,0,Entry,Large,63,No,No,No,Excellent,High,Left,24,25-34,18-25
8442,51,Male,2,Media,6737,Poor,High,High,0,No,92,Bachelor’s Degree,Married,1,Entry,Medium,37,No,No,No,Good,Medium,Stayed,49,45-54,45-54
62587,48,Male,26,Education,4524,Good,Very High,Average,2,No,18,Associate Degree,Married,0,Mid,Small,101,No,No,No,Excellent,High,Stayed,22,45-54,18-25
26603,22,Male,4,Media,5479,Good,High,Below Average,0,No,76,Bachelor’s Degree,Married,0,Entry,Medium,31,No,No,Yes,Good,Medium,Stayed,18,18-25,18-25
26212,44,Female,26,Media,5950,Excellent,High,Average,1,No,93,Bachelor’s Degree,Divorced,2,Mid,Medium,35,Yes,No,Yes,Good,Low,Stayed,18,35-44,18-25
10325,34,Male,1,Healthcare,8794,Poor,High,Average,2,No,3,Master’s Degree,Single,3,Mid,Small,65,No,No,No,Fair,Medium,Left,33,25-34,25-34
9667,47,Male,27,Education,3791,Good,Very High,Low,0,Yes,55,Associate Degree,Married,3,Senior,Small,31,No,No,No,Good,High,Left,20,45-54,18-25
34521,41,Female,15,Media,5203,Excellent,High,Low,0,Yes,24,PhD,Married,0,Mid,Large,41,No,Yes,Yes,Excellent,Low,Stayed,26,35-44,25-34
39091,28,Male,6,Education,5035,Good,High,Average,3,Yes,37,Master’s Degree,Single,1,Mid,Medium,83,Yes,No,Yes,Poor,Medium,Stayed,22,25-34,18-25
46664,34,Male,14,Media,6138,Good,Low,High,0,No,86,Associate Degree,Divorced,2,Entry,Medium,62,No,No,No,Good,Low,Left,20,25-34,18-25
39260,39,Male,18,Technology,9035,Fair,Very High,Average,0,Yes,35,High School,Married,0,Mid,Large,96,No,No,No,Good,High,Stayed,21,35-44,18-25
66383,47,Female,25,Education,4470,Poor,High,High,4,Yes,92,High School,Married,1,Entry,Small,101,No,No,No,Excellent,High,Stayed,22,45-54,18-25
34706,55,Male,32,Education,4721,Fair,High,Average,0,Yes,34,Associate Degree,Divorced,6,Entry,Medium,77,Yes,No,No,Good,Medium,Stayed,23,55-64,18-25
44402,53,Male,28,Technology,9144,Excellent,High,Average,1,No,66,Master’s Degree,Divorced,3,Mid,Large,78,No,No,No,Fair,Very High,Stayed,25,45-54,25-34
42931,51,Female,8,Education,3500,Excellent,Medium,Average,0,No,53,Associate Degree,Divorced,3,Entry,Small,52,No,No,No,Good,Low,Stayed,43,45-54,35-44
57181,32,Male,12,Education,3061,Poor,High,High,0,No,35,High School,Single,3,Senior,Small,66,Yes,No,No,Fair,High,Stayed,20,25-34,18-25
41307,46,Female,14,Education,4203,Fair,Medium,Average,1,No,94,Bachelor’s Degree,Single,0,Senior,Medium,22,No,No,No,Good,High,Left,32,45-54,25-34
46652,39,Female,2,Media,6364,Excellent,Medium,Average,1,No,27,Bachelor’s Degree,Married,3,Senior,Small,46,Yes,No,No,Good,High,Stayed,37,35-44,35-44
3525,46,Male,16,Finance,8604,Good,Low,Average,4,Yes,4,Master’s Degree,Married,0,Senior,Medium,71,No,No,No,Good,High,Stayed,30,45-54,25-34
66615,55,Male,14,Technology,9215,Poor,High,Below Average,1,No,86,Bachelor’s Degree,Married,1,Senior,Medium,84,Yes,No,No,Excellent,Low,Stayed,41,55-64,35-44
54740,40,Male,14,Technology,7460,Fair,Very High,Average,3,No,24,Associate Degree,Divorced,3,Senior,Small,77,No,No,No,Good,Medium,Stayed,26,35-44,25-34
16825,25,Male,2,Media,5031,Fair,High,Average,1,No,32,Associate Degree,Married,0,Mid,Medium,60,No,No,No,Good,Medium,Stayed,23,25-34,18-25
22711,59,Male,25,Media,6281,Fair,Medium,High,0,No,12,Associate Degree,Married,4,Mid,Medium,65,No,No,No,Poor,High,Stayed,34,55-64,25-34
19422,38,Female,3,Education,2790,Good,Low,Average,1,No,30,Bachelor’s Degree,Divorced,4,Mid,Small,59,No,Yes,No,Good,Very High,Stayed,35,35-44,35-44
72457,49,Female,25,Technology,9735,Excellent,High,High,0,No,48,High School,Married,2,Mid,Medium,57,No,No,No,Fair,Low,Stayed,24,45-54,18-25
18554,34,Male,7,Technology,7330,Good,High,Below Average,0,No,8,Bachelor’s Degree,Single,4,Senior,Large,15,No,No,No,Good,High,Stayed,27,25-34,25-34
40633,44,Female,8,Healthcare,9429,Fair,High,Average,0,No,94,High School,Single,4,Entry,Large,23,Yes,No,No,Good,High,Left,36,35-44,35-44
25987,31,Male,8,Education,5230,Good,High,Average,0,No,10,Bachelor’s Degree,Divorced,4,Mid,Medium,41,No,No,No,Poor,Low,Stayed,23,25-34,18-25
47132,52,Female,31,Finance,5718,Good,Medium,Average,2,No,22,High School,Married,0,Entry,Medium,41,No,Yes,No,Fair,Medium,Stayed,21,45-54,18-25
23316,23,Male,1,Healthcare,7603,Good,Very High,Average,0,No,86,High School,Married,4,Entry,Medium,26,Yes,No,No,Fair,Medium,Stayed,22,18-25,18-25
41269,42,Male,3,Technology,9376,Fair,Medium,Average,0,No,20,Master’s Degree,Married,0,Mid,Medium,6,No,No,No,Good,Low,Stayed,39,35-44,35-44
56083,56,Male,24,Education,5071,Excellent,High,Average,0,Yes,40,Master’s Degree,Married,1,Senior,Small,103,No,No,No,Fair,Low,Stayed,32,55-64,25-34
54231,50,Female,7,Technology,6850,Fair,High,High,3,Yes,96,Master’s Degree,Single,0,Entry,Medium,29,No,No,No,Poor,Low,Left,43,45-54,35-44
8580,30,Male,11,Finance,7399,Poor,Medium,High,0,No,13,Associate Degree,Married,0,Entry,Small,82,Yes,No,Yes,Poor,Medium,Left,19,25-34,18-25
59788,54,Male,25,Healthcare,7420,Excellent,High,Average,0,Yes,66,Master’s Degree,Divorced,3,Mid,Medium,49,Yes,No,No,Good,Medium,Stayed,29,45-54,25-34
19724,38,Female,19,Technology,8781,Poor,Medium,High,3,No,83,Bachelor’s Degree,Single,1,Entry,Small,91,Yes,No,No,Good,High,Stayed,19,35-44,18-25
61252,58,Male,3,Media,5054,Excellent,Medium,Average,1,Yes,46,Associate Degree,Married,3,Entry,Large,14,No,No,No,Good,High,Left,55,55-64,55-64
